text,label
hakumat ne jin tax choron ke 300 arab maaf kiye hein unki fehrist jaari karey aur chori chupaney ke liye jhoot na boley,1
"hakumat ne tax choron ko inaam mein 300 arab rupey maaf ker diye, jb ghar ka sarbarah choron se mil jaye to ghar tabah ho jata hai",1
kis ke baap ka paisa tha jo maaf kiya gaya,1
maqbooza waadi mein shadiyan bhi khatai mein per gayen,1
New York ke rehnay waley shadeed nasal parast log hein,1
kutia tumharey moun per 2 thapper lagen gey age ab tumhari awaz nikli to,1
"mojoodah hukmaran gadha aur ghora sath mila rahey hein, kisi ko koi haq nahi ke eik band kamrey se jari kardah ordinance mein arbon ka qarz maaf ker dey",1
eik so saal mein kabhi is mulk mein is tarah ki dakeeti nahi hui jo mojoodah hakumat ne 300 arab maaf ker ke ki hai,1
"is waqt opposition ka tamam tar dabao is bat per hai keh hamarey hamarey abbu ko reha kiya jaye, zardari aur nawaz sharif ko chora jaye",1
abbu churaney ke elawah nah to opposition ki koi aur demand hai aur nah hi koi aur masla hai,1
"NAB ordinance ka section 9B plea bargaining ka haq deta hai. Hum opposition se kehtey hein ke agar apne abbu lenay hein to paisey de dein, phir chahey london chaley jayen ya dubai",1
imran khan roti per ya ashyaye zarooriyaat per relief nahi de rahey balkeh un sarmaayah daaron ko 208 arab rupey ka relief diya hai jinhon ne unhen support kia tha,1
maqbooza kashmir mein bharti fouj ne reyasati dehshatgardi ka muzahirah kertay huwey kashmiri talib ilm ko shaheed ker diya,1
"300 arab maaf ker ke awam ko bohut bara teekah lagaya gaya hai, awam ke liye hakumat ke paas koi relief nahi hai",1
Inter ke nataij ka elaan ker diya gaya hai,0
"samajhney ke liye apka shukriya, main aaindah bhi apse mashwarah kerta rahun ga",0
"wikipedia per bakwas likhney se behter hai, tu apna moun band rakho. Aisi baten wesay bhi foran se hata di jati hein",1
uff kitni khofnaak shakal hai tumhari is tasweer mein,1
hazrat saleah ki oontani ke chand log qaatil thy magar garq sari qoum hui kyun ke baqi tamam khamosh tamashai baney rahey,0
"mera dost woh cheez hai jisey kutta kaat le to kutta 8,10 din hosh mein nahi rehta",1
aafreen nai nooniyon aur jiyalon per jo apney leaderon ke kharbon khaa janey aur rungey hathon pakrey janey per bhi choon tak nahi kertay,1
"maqbooza kashmir ka bharat se ilhaaq hi ghalt tha, us waqt ke faisley se aaj ki nasal ka koi mustaqbil nahi reh gaya",1
"modi sarkar zehni tawazun khou bethi hai, aalami baradari ko ab khamosh tamashai ka kirdaar adaa nahi kerna chahiye",1
"""mister tuk tuk"" ke naam se janey jaaney waley misbah ul haq qoumi cricket team ko jaarhiyat ka sabaq parhayen gey",1
imran sahab ki zehni halat aur ghaltiyon per sakht tashweesh hai,1
kiya mota hona insan ka gunah hota hai? dosron ka mazak urrana eik aam aadat bnti ja rahi hai,1
"khan sahab to narendra modi ke peechey parey huwey hein.. punjab ke har thaaney mein 10,10 modi bethey hein, unki khabar kon le ga khan sahab?",1
dosri zaat ke larkey se pyar kernay per nojawan larki ko tashaddud na nishana banaya gaya,1
eik aalami survey ke mutabik india khawateen ke liye sab se zayada khatarnak mulk hai,1
moun band ker apna ,1
police waley ne intehai zaeef ul umer khatoon se badtameezi ki aur khatoon ki walking stick bhi utha ker dour phenk di,1
kuttey ki tarah bhonk mat,1
punjab police mein bheirye bharti huwey vy hein,1
karachi mein shehriyon ka ubaltey gutter mein mayor karachi aur wazeer e alla sindh ki tasaweer laga ker phool barsaatey huwey ehtijaj,1
bazurg khatoon shehri se badtameezi kernay waley police ahelkaar ko saza milni chahiye,1
"pabandiyon ne kahsmiriyon ki roz marrah ki zindagi, jazbaat, zehni halat ko buri tarah mutaasir kiya hai",1
"opposition ko parlimaan ki peshraft se koi garz nahi, unko sirf apney badunwaan leaders ke production order ki fiker hoti hai",1
maqbooza kashmir per hamlah pakistan per hamlah hai,1
"kehtay hein ke qanoon ghareeb ka rakhwaala hai. Yeh sab jhooot kehtay hein. Yeh qanoon ghareeb ka rakhwala nahi balkeh kothey pe bethih woh randi hai jo ameer ko to meyassar hai lekin beghair paisey waley ki taraf dekhna to dour, ulta us pe thookti hai",1
tum apni shakal gum karo idher se,1
isreali yahoodiyon ne falasteeniyon ki nasal kashi shuru ki huwi hai,1
tum apni badsoorti ko photoshop se chupa nahi saktey,1
"malinga ki tabahkun bowling, t20 cricket mein 100 wicketein lenay waley pehlay bowler bn gaye",0
baarish ke doran current lagney ke 19 waqeat ka zimmeydaar k-electric qaraar,1
sharjeel memon per aamdan se zaid asaasey bananey ka ilzam hai,1
bharat goliyan chala sakta hai lekin kashmiriyon ko pakistan ka jhanda uthaney se baaz nahi rakh sakta,1
hamara emaan hai ke shaheed hamesha zindah rehtey hein,0
chairman NAB ne sharjeel memon ke khilaf badunwaani ka reference dair kernay ki manzoori de di,1
puri qoum muttahid hai aur afwaaj e pakistan ke shana bashana khari hai,0
NAB ne income aur sales tax ke mamlaat ki tehqeeqat nah kernay ka faislah kiya hai,0
saabit ho gaya ke imran khan ne siyasi inteqaam ke liye FIA ko istemaal kiya,1
"imran sahab ab aap mazeed kisi jhoot, jhootey muqadmey aur jaali jazbaati mukaalmon ke peechey nahi chup saktey. Apki nalaiqi, naehli aur jhoot din ki roshni ki tarah qoum ke samney aa chuka hai",1
modi sarkar ne chaand per janey ke liye ghareeb bhartiyon ke 2000 crore rupey gharq ker diye,1
modi ki sazish hai ke wahan paisa lagaye aur kashmiriyon ko visoun ka lalach dey lekin kashmiri siwaye azadi ke kuch nahi chahtey hein,1
"sheikh rasheed ka kehna hai ke imran ko kaha hai ke nawaz aur zardari kanjoos log hein, inse jo bhi milta hai le lein",1
pakistan ki sarhadoun ki taraf dekhney walon ki aankhen nikal dein gey,1
pakistani boxer usman wazir ne philippines mein munaqedah apni dosri professional boxing fight jeet ker mulk ka naam roshan ker diya,0
sirf nawaz sharif ke eik london mein avenfield apartments ko bech ker hum chaand per pakistani lander bhej saktey hein,1
agar aap sochtey hein ke trump hoshyar hai to aap intehai darjey ke ahmeq hein,1
teri shakal dekhtey hi laanat bheney ko dil kerta hai,1
bharat aaney janey waley kisi jahaz ko apni fizai hadood se nahi guzenay dein gey,1
pakistan ka LOC per bharti fouj ki firing aur ceasefie khilafwaziyon pe shadeed ehijaj,1
bharat maqbooza kashmir mein apni harkaton se baaz nah aaya to sakht iqdaam kren gey,1
hakumat ne tandooron ke gas narkhon mein izafah wapis lenay ka faislah kiya hai,0
jaloos per bharti fouj ki pallet ganon se firing aur aansu gas ki shelling se mutaadid azadaar zakhmi ho gaye,1
ghalti se LOC paar kernay waley 2 pakistaniyon ko india ne dehshatgard qarar de diya,1
tarbela dam ki tameer aur tarbela pan bijli ghar ki bahali mein amreeki muavinat qabil e tareef hai,0
aaney waley dinon mein pakistan aur afghanistan ke taluqaat aur mazboot hongey,0
mazdoor ki beti aur tamam maali mushkilaat ka samna kernay wali bahimmat areebah footbal star bn gai aur dunya mein pakistan ka naam roshan ker rahi hai,0
bharat jhoot aur dehshatgardi ka badnuma chehra hai,1
brazeeli wazeer ne france ki khatoon e awwal ko badsurat keh diya,1
"koi bhi sar e aam thappar maar ker chala jaye, kiya yehi hai mulk mein aurat ki izzat?",1
maqbooza kashmir mein bharti fouj ka moharam ul haraam ke jaloos pe pallet guns ka istemaal,1
pakistan ke doray se pareshan darpok srilankan senior cricketers ne kora jawab de diya,1
watan dushmanon ke liye pakistan ki zameen tung ker dein gey,1
bharat ab khalai mission ki nakaami ka ilzam kis per lagaye ga?,1
looti dolat wapis kiye beghair kisi ko rehai nahi miley gi,1
"main un manhoos hakumaton ka ziiker bhi apni zuban per nahi laon ga jinhon ne mulk ko 24 hazar arab rupey ka maqrooz ker diya, jis ki wajah se muashi soortehaal itni abter hai",1
is mulk ko is had tak khokhala ker diya gaya hai ke aap ke tamam idaaron mein chori chakari aur money laundering hui hai,1
"abhi ye modi ko dehshattgard keh rahey thy. Nawaz sharif ne jb modi ko apney ghar mein shadi per bulaya, kia us waqt unhen sharam o haya nahi aa rahi thi?",1
ager apne kashmir ko bachana hai aur apni shehrag ko mehfooz rakhna hai to iske liye is laadley ko hatana hoga,1
"awam hakumat se isliye tung hai kyunkeh yeh eik aziyatnaak hakumat hai, yeh idaaron ke zariye siyasi initeqaam le rahi hai",1
hindustan ke ghair zimmeydarana rawayye se khala mein kachra phel raha hai,1
itna zaleel india nay hamein kabhi cricket mein nahi kiya jitna fawad chaudhry ke chutiyapey ne karwa diya hai,1
kuch kaali bherein police ka nizaam tabah ker rahi hein,1
bharat ab sirf bollywood film ke zariye hi chaand per pohunch sakta hai,1
tabdeeli sarkar ne abhi tak police islahaat ke liye eik qadam bhi nahi uthaya,1
mamooli ilzamaat per zer e harasat afraad per police behemaanah tashaddud kerti hai,1
PTI ke assembly member ki checking ke liye rokey janey per police ko dhamkiyan,1
PTI mein notanki aur dramybaaz log shamil hein,1
janooni nojawan ne eenten maar ker bijli ke 25 meter tor diye,1
tumhari bakwas sun'ny ka mery paas waqt nahi hai,1
ye fazul harkaten kernay se acha hai ke tum koi dhang ka kaam seekh lo,1
ashura hamein aman ka dars deta hai,0
wo ghussey mein beqaabu ho jata hai aur cheezen utha utha ker phenkney lag jata hai,1
ustad ke intehai tashaddud se bacha zakhmon ki taab na latey huay wafaat paa gaya,1
mazhab mein fazul cheezen shamil kernay waley logon ko sakht saza honi chahiye,1
agar karkardagi ki bunyaad per usman buzdar ko hataya gaya to isi tarah ka mutaalbah imran khan barey bhi shuru ho jaye ga,1
"police tashaddud ki lehar rukney ka naam hi nahi le rahi, kot radha kishan mein matric ke talib ilm per police ka wehshiyana tashaddud",1
ghair qanooni harasat nazar aye to zimmeydaar ahelkaron ko usi thaaney ki hawalaat mein band kiya jaye,1
wakeel ke tashaddud ka shikar lady police constable ne nokri chorney ka faislah ker liya,1
pakistan mein polio ke 2 naye cases samney aa gaye,0
amir maseeh ki postmortem report mein police ka tashaddud sabit ho gaya,1
hakumat ko taaney denay walon ne mulki maeshiyat ko zehar ka teekah lagaya,1
wazeer e azam imran khan ne karachi ke masail per ijlaas talab ker liya,0
hakumat san'atoun ki bahali aur farogh ke liye amli iqdamaat ker rahi hai,0
"afghanistan mein aman ka qiyam phir khuwab bn gaya, amreeki sadar donald trump ne taliban ke sath aman muzakraat mansookh kernay ka elaan ker diya",1
export barhaney ke liye task force ka qayam amal mein laya gaya hai,0
wazeer e azam ne mazdooron ke haqooq ka tahaffuz yakeeni banaya aur sanatoun ke farogh ke liye amli iqdamaat kiye,0
wakeel ne khatoon police ahelkaar se badtameezi ki aur tashaddud kiya,1
amnesty international ka kashmir mein communication shutdown per eik bar phir tahaffuzaat ka izhaar,1
Venice film festival per Joker ko behtreen film ka award diya gaya,0
aaj dunya bhar mein international literacy day bharpoor tareeqay se manaya ja raha hai,0
zindagi mein har insan ko azmaishon ka samna kerna perta hai,0
Hazrat Imam Hussain (R.A.) ki zindagi se hamein behtreen isteqamat ka sabaq milta hai,0
is mulk ka ehtisaab tail lenay ja chuka hai,1
"hussain nawaz madina munawara mein bethey lakhon croron rupey ke contract ker rahey hein aur videos banwa rahey hein, ye kesa mazak hai?",1
"agar salahuddin case ko wazeer e azam khud dekhen to kuch ho sakta hai, lekin agar punjab hakumat aur punjab police per rahey to phir kuch nahi ho sakta",1
judge arshad malik case mein giraftaar teen mulzimaan adam saboot ki bunyaad per bari,0
lahore mein school mein teacher ke tashaddud se halaak honay waley talib ilm ke dost gawahon ko school intezamiyah ki dhamkiyan,1
bharti fouj ki janib se 2017 se ceasefire ki khilafwarziyon mein tezi aye hai,1
rawalpindi mein dengue ke mareezon ki tadaad mein izafah honay laga,0
pakistan ne bharti qoumi salamati ke masheer ki briefing mein kiye gaye dawoun ko mustarad ker diya,1
main is ghair munsifaanah aur zalim nizam se dilbardashtah ho chuki hun,1
tashaddud ke baad mein zehni tor per bohut zayadah pareshan aur khofzadah hun,1
"mein system se bezaar ho gayi hun, khudkushi ker loon ya kia karun, kuch samajh nahi aa raha",1
tahihra qazi dehshatgardon aur bachon ke beech deewar bn ker khari rahen,0
mujhe is mulk ki adaalton se insaf milta nazar nahi aa raha,1
khatoon per tashaddud kernay waley police ahelkaron ko mulazmat se bartaraf kiya jaye,1
zimbabwe per 30 saal hakumat kernay waley robert mugabe 95 saal ki umer mein inteqaal ker gaye,0
us shaitan ko zara yaad karo jis ne tumhen facebook ki pehli profile bana ker di thi,1
Haldi laganey ki umer hai aur log choona laga ke ja rahey hein,1
bharti hukkam maqbooza kashmir mein halaat mamool per aaney ke hawaley se jhoot bol rahey hein,1
"lady police constable ka kehna hai ke wakeel ne taaqat ke nashey mein thappar maara, mehakmey ne FIR kamzor kaati aur ab insaf milta dikhai nahi de raha",1
lady police constable ka kehna hai ke wakeel kirdaarkushi ker rahey hein aur aurat hona mera jurm bn gaya hai,1
sasta aur meyari mineral water aam shehriyon ko bhi dasteyaab hoga,0
woh din dour nahi jab yazeed ki tarah bharat aur zalim modi bhi ibrat ka nishan baney ga aur kashmir azad hoga,1
"yazeed ke peerokaar fastai modi ne mazloom kashmiriyon ke bunyadi, aaini, jamhoori aur insani haqooq ghasab ker ke unki mazhabi azadi bhi salab ker li",1
nehattey kashmiri azadaaron per muzalim aur giraftariyon ki shadeed muzammat kertay hein,1
police ne shehriyon per tashaddud aur ghair qanooni harasat ko chupaney ke liye thaaney mein smart mobile phone laney per pabandi laga di hai,1
aqwam e muttahidah ko baton se aagey barh ker maqbooza kashmir ke liye kuch krna hoga,1
bharat ko chahiye ke kisi bollywood film per 100 crore lagaye aur chaand per pohunch jaye,1
"inteha pasand hamesha nakaam hotey hein, bharat ki nakaami bhi uski inteha pasandaana soch ki wajah se hai, bharat kamyabi chahta hai to apni soch badley",1
amreeka ka aman mukhalif muakkaf dunya ko nazar aye ga aur muzakraat muattal kernay ka zayada nuqsan amreeka ko hi hoga,1
"pakistan ka mustaqbil karachi se jura hai, yahan ke awam maazi ki ghafalton ka khamyazah bhugat rahey hein",1
kashmiriyon ki aah modi ko le doobey gi,1
"hamesha haq baatil per ghalib aaya hai, woh din dour nahi jab modi ko shikast hogi",1
"naye pakistan waley mulk ko pathar ke dour mein le ja rahey hein, punjab ko bhi peshawar BRT ki tarah khandar mein badla ja raha hai",1
"agar vikram lander chaand ki satah per utarney mein kamyab ho jata to amreeka, roos aur cheen ke baad bharat chaand ki satah per landing kernay wala cotha mulk bn jata",0
"naye pakistan mein police islahaat ke daawey sirf siyasi naarey saabit huwey, punjab police ke ahelkaron ke awam per nit naye muzalim samney aaney lagey",1
"police jis ko bhi kisi ilzaam mein pakarti hai, us per zulm ke pahaar tor deti hai",1
"naye pakistan mein police wohi purani hai, punjab police ki saffakiyat ineha per hai",1
"police ko awam ka muhafiz hona chahiye, lekin wo ulta jallad baney huwey hein",1
police ne amir maseeh ko chori ke ilzam mein pakra aur phir behemaanah tashaddud ker ke mout ke ghaat utaar diya,1
vehari mein khatoon ko police ahelkaar ne current laga ker tashaddud ka nishanah banaya,1
"kuch roz qabal ATM se card chori mein giraftaar salahuddin ko shadeed tashaddud ka nishanah banaya gaya, jo ke zakhmi ki taab na latey huwey zindagi ki baazi haar gaya",1
"steve smith eik dhokeybaaz hai, usey kabhi maaf nahi kerna chahiye",1
is mulk mein hukmaran awam ko sirf ullu bananey aatey hein,1
police islahaat ka musawwada wazeer e azam ko pesh ker diya gaya hai,0
hazrat imam hussain (R.A.) ke naam lewaon per bharti fouj ka hamlah karbala ke maarkey ka tasalsul hai,1
chicken ke istemaal se cancer ka khatrah barh jata hai,0
"rafael nadal ne US Open jeet liya, yeh unke career ka 19 waan grand slam title hai",0
us phool ki tarah bano jo torney waley ke hath mein bhi khushboo phela deta hai,0
shikast aur tanqeed ka khof ho to koi insan kuch bhi hasil nahi ker sakta,0
k-electric ke muharram mein bijli ke bila ta'atul farahmi ke daawey dharey ke dharey reh gaye,0
karachi mein doodh aur hyderabad mein aatey ki qeemton mein izaafey ka sindh hakumat ne noice le liya,0
kuch indian news channels ne apni khalai mission ki nakaami pakistani khufya idaarey ISI per daal di,1
jaali police muqaablon mein begunah shehriyon ko marney ke liye DPO punjab ko hukam us waqt ke wazeer e aala shaehbaz sharif deta tha,1
"dunya mein sb se zayda rakha janey wala naam Mohammad hai, dunya bhar mein 150 million se bhi zayada logon ka naam Mohammad hai",0
hazrat imam hussain (R.A.) ne hamein sabaq diya ke beshak talwaar gardan per ho lekin namaz nah choro,0
sb se zayada beloss shakhs woh hai jo un logon ki madad karey jo us se madad ki tawaqquh bhi nah ker rahey hon,0
bharat ne 5 august se maqbooza kashmir mein zolm o barbariyat ka bazar garam ker rakha hai,1
musalsal curfew ke sabab kashmiriyon ko adviyaat aur khoorak tk meyassar nahi,1
kieron pollard ko westindies ki one day aur t20 team ka kaptaan muqarrar ker diya gaya,0
myanmar mein rohingya musalmaanon ki abaadiyan masmaar ker ke forces ki barricks aur sarkari imaarten bana di gayen,1
"abhi to kashmir mein curfew hai, haqaiq dunya ke samney aye hi nahi",1
"aaj bharat kehta phir raha hai ke kashmir mein halaat mamool ki taraf lot rahey hein, agar ye baat darust hai to insani haqooq ke mubassireen ko wahan janey se kyun rok raha hai",1
bharat maqbooza kashmir mein zulm ki tamam hadein phalang gaya hai,1
karbala ka waqeah haq ki awaz buland kernay walon ke liye mashal e raah hai,0
"ghair mulkiyon ke liye dunya ke khatarnaak mulkon ki fehrist jari ki gayi hai, jis mein tahaffuz ke aitbar se bharat ko janoobi asia ka khatarnaak tareen mulk qarar diya gaya hai",1
"bharat tourists, khawateen aur aqliyatoun ke liye mehfooz mulk nahi hai",1
mishal malik ne maqbooza kashmir mein puraman azadaaron per tashaddud per raddeamal detay huwey kaha hai ke modi insaniyat ke naam per dhabba hai,1
"modi ke nishan e ibrat ban'ney ka waqt dour nahi, usey azadaaroun ke khoon ke eik eik qatrey ka hisab dena hoga",1
"trump ka kehna hai ke taliban se muzakraat murdah ho chukey hein, 4 roz mein dushman ko 10 saal se zayadah nuqsan pohunchaya hai",1
hindu baladasti ki policiyan musalmaanon ke qatal e aam ka sabab bn sakti hein,1
selected wazeer e azam apni ghaltiyon se seekhney ki bajaye mazeed ghaltiyan ker rahey hein,1
"imran khan ko qoul o fail tazadaat ki dastaan hai, woh daawa to madina ki reyasat ka kertay hein lekin amli tor per koofah ki reyasat per amal pera hein",1
imran khan ki zid aur anaa ne muasharey ko tabah ker diya hai,1
punjab mein police ke qanoon shikni ke waqeat isliye ho rahey hein kyunkeh police wazeer e azam ke kirdaar ki perwi ker rahi hai,1
bharat ne srilankan cricketers ko dhamki di hai keh ager pakistan gaye to IPL se farigh ker diye jao gey,1
pakistan ke baad iran ne bhi bharat ke jahazon ko apni fizai hadood se dour rehnay ki hadayat ker di,1
karbala ka pegham zulm o nainsafi ke khilaf aur such per himmat ke sath kharey rehna hai,0
shuhdaye karbala ko kharaj e aqeedat pesh kernay ka behtreen tareeqah ye hai ke hum insaniyat ki bhalai aur mulki tameer o taraqqi ke liye khud ko waqf ker dein,0
FATF pakisan ko blacklist mein dalney ki dhamki de raha hai,1
baatil ke samney datt janey wala falsafah hussaini hai,0
khan sahab muattal muattal aur notice notice khelna hai to ye dramy shehbaz sharif apse behter ker leta tha,1
chaand per janey ke liye 9 arab ka mazak woh qoum urra rahi hai jis ne sirf shahdara se gajjumata janey ke liye 270 arab jhonk diye,1
PTI waley dost khan sahab se police ko theek kernay ka mutaalbah aisy ker rahey hein jesay baqi sarey kaam aur waadey khan poorey ker chuka ho,1
aalami dabao ke bawajood jamal khashoggi ki laash unki halaakat ke eik saal baad bhi unke ahlekhana ko nahi mili hai,1
arab legue aur turkey ne israel ke wazeer e azam netanyahu ki janib se maghrabi kinarey ki jordan ki waadi mein yahoodi bastiyan bananey ke ailaan ki muzammat kertay huwey beyan ko nasal parastaana qarar de diya,1
israeli wazeer e azam netanyahu election se pehlay har tarah ke ghair qanooni aur jarhaanah beyanaat de rahey hein,1
delhi mein eik sikh shakhs ko uske mazhab aur libas ki wajah se restaurant mein dakhil nahi honay diya gaya,1
"muneer aaj college nahi aaya, pata nahi kahan mara huwa hai",1
"wazeer e azam ne karachi ke masail ke liye ab eik nayi committee banai hai, committee banana masail ka hal nahi hai. in committioyon ka drama band kiya jaye",1
"khala se le ker cricket tak, har mamley mein bharat ki nafrat angezi intehai jahilanah hai",1
"agar wazeer e azam imran khan ko ""clean karachi"" muham ki haqeeqat pata chal jaye to foran ali zaidi ko bartaraf ker dein",1
dhandali ki paidawaar aur kathputli wazeer e azam ko har surat ghar jana hoga,1
kashmir mein muslim aksariyat ko aqliyat mein badalnah nasal kushi hai,1
"CNN ne amreeki sadar donald trump ki taqreer jhoot ka palandah qaraar de di, trump ne 85 mint ki taqreer mein 22 jhootey daawey kiye",1
"mujhe fazul mein baten na sunao, main ne koi ghalt kam nahi kiya",1
policies per tanqeed kernay per mera twitter account block ker diya gaya hai,1
"arab mumalik iraq mein nasal kushi ker rahey hein lekin europe mein koi ehtijaj nahi ho raha, europe bhi aisy hi tabah hoga",1
is langarey ko yahan se bahir nikalo,1
nah kisi ko nuqsan pohunchao aur nah kisi ko nuqsan pohunchaney ka zariyah bano,0
logon ko usi tarah maaf karo jesay tum khuda se umeed rakhtey ho keh woh tumhen maaf karey ga,0
gunahon se tobah kernay wala aisey hai jesay usne gunah kiya hi nahi,0
hukmaran jamaat PTI ka haal qaaf legue se bhi badtar hoga,1
"jo ghussey ko pee jatey hein aur dosron ke qasoor maaf ker detay hein, aisy naik log Allah ko bohut pasand hein",0
"imran khan ne to aaj tak union council nahi chalai, woh sazish se wazeer e azam bn gaye aur mulki salamati ke liye khatraat paisa ker diye",1
"khuda se jab bhi dua mango to moqaddar mango, aqal nahi. kyunke main ne bohut se aqal walon ko muqaddar walon ke dar pe dekha hai",0
hakumat ne eik saal mein muashi taraqqi ka amal crash ker ke muashi tanzali ka aalami record qaim kiya hai,1
vote ki izzat aur hurmat ki padaash mein nawaz sharif aur maryan nawaz ko jail mein daal diya gaya hai,1
akhlaaq aur rawayyon ki badsoorti ka ehsas hamein us waqt tak nahi hota jab tak woh hamarey sath na bartey jayen,0
"tum mein se har koi apney bhai ka aainah hai, so agar apney bhai ko kisi takleef mein dekhey to usko dour karey",0
"jo aadmi zakaat adaa kerta hai, mehmaanon ki khatir kerta hia aur museebat ke waqt logon ki khabar leta hai, woh bukhal aur kanjoosi se pak hai",0
donon parties ne purani dushmani khatam ker ke eik dosrey ko galey laga liya,0
store per pasand ka design na dikhaney per customer ne salesman ko thappar jarr diya,1
"maaf ker diya karo, is se tumharey darmiyan keena aur dushmani khatam ho jaye gi",0
"waadah bhi eik tarah ka qarz hai, lehazah isko adaa kerna chahiye",0
"sabiq pakistani cricket stars pakistan ka dorah nah kernay per ""buzdil"" srilankan cricketers per baras parey",1
amreeka ke sadar donald trump ne kaha hai ke taliban ko badtareen tareeqey se aisa nishanah banayen gey jo pehlay kabhi nahi banaya gaya hoga,1
guzishta chaar dinon mein amreeki forces ne dushman ko aisa badtareen nishanah banaya hai jo is se pehly kabhi nahi banaya tha aur isko jari rakha jaye ga,1
"jinhen usman buzdar ki shakal pasand nahi, woh party chor dein",1
police ko aam tor per maloom hota hai elaaqey mein daketiyan kon kerta hai,1
imam hussain ki shahadat haq per datey rehnay aur batil ke samney ser na jhukaney ka dars deti hai,0
"hukmaran kehtay hein ke tabdeeli aa gayi, ab to jaiz kaam bhi rishwat ke beghair nahi hota",1
hakumat mein sabiqah hakumaton ke wazeer masheer hi bethay hein aur kehtay hein ke bari tabdeeli aa gayi hai aur ab pura nizam badal jaye ga,1
"usman buzdar beshak imran khan ke rishtedaar nahi lekin woh parchi per aye hein, unhon ne puiraney pakistan ki eik eent salamat nahi rehnay di, purani takhtiyan utaar utaar ker apni takhtiyan laganey se karkardagi nahi banti",1
pichlli hakumat mein jo jaraim hotey thy woh shehbaz sharif ki wajah se hotay thy aur ab muasharay ki wajah se hotay hein?,1
muslim legue noon ki tarjumaan maryam aurangzeb ka kehna hai ke hamari badqismati hai ke hamara mukhalif kam zarf hai,1
"shahid khaqan abbasi ne sasta tareen LNG terminal lagaya, is wajah se unhen saza di ja rahi hai",1
"jab tak nalaiq, naehal aur selected hakumat rahey gi, opposition ke log beghair jurm ke ander hi rahen gey",1
"pakistan mein nalaiqi aur naehli ka dour hai, tabdeeli ke dawedaar kehtay hein ke roti nahi tabdeeli khao",1
"wazeer e qanoon ka article 149 laagu kernay ka beyaan heraankun hai, hakumat ab karachi ke ander bhi daakah dalney lagi hai",1
"nawaz sharif ka maqsad pakistan mein aaen ki baaladasti hai, mager un per corruption ka ilzam lagaya gaya aur abhi tak eik rupiyah bhi recover nahi huwa",1
"kufar ki hakumat chal sakti hai lekin zulm ki nahi, mojudah hakumat sirf zulm ke pahar tor rahi hai",1
opposition ke logon ko bandha ja raha hai aur mulk ko loota ja raha hai,1
hafizabad mein 1 lakh maliyat ki chori ka ilzaam qabool kernay ke liye police ne 50 saalah shehri ko harasat mein le ker usey mubeyyanah tashaddud ka nishanah banaya,1
shehri ka kehna hai ke police tashaddud ki wajah se wo chalney phirney se mazoor ho chuka hai,1
"imran khan ko paglon ki dunya mein rehnay ko shoq hai, ye faislah unki qabar mein aakhari keel sabit hoga",1
"awam ke haqooq cheen'ny per kal bana tha bangladesh aur ager aaj kathputli hakumat ki aisi policiyan jaari rahen to sindh desh, siraiki desh bhi bn skta hai",1
"oye dalley ja ker apna kaam ker, mery ser per nah sawaar ho",1
dehshatgardi ke khilaf jung mein sb se zaydah nuqsan pakistan ka hua hai,1
bilawal bhutto ne karachi aur maqbooza kashmir ki soortehaal ka muazenah kertay huwey tehreek e insaf ko pakistan ki modi sarkar qarar de diya,1
karachi mein awarah kuttey ke kaatney se honay wali beemari rabbies ne eik aur jaan le li,1
10 saloun mein mulkon ki taqdeer badal jati hai mager guzishtah 11 saloun se hum se karachi ka sewerage nahi dala,0
mailey mein bhi aisa samaa nahi hota jesa aaj parliament mein dekhnay ko mila,1
aaj vote ko izzat do walon ne vote ko hi ruswa ker diya,1
amreeka ka afghanistan mein nakaami per pakistan ko ilzam dena ghalt hai,1
hakumat ne sales tax refund ke liye 15.6 arab rupey ki clearance ker di hai,0
bilawal khusra jb bhi bhonka hai moun se bawaseer hi nikaalta hai,1
is pagal ke bachey ko siyasat ki ABCD bhi nahi pata,1
bilawal jesay khusray siyasatdaan pakistan ke liye khatarnaak hein,1
mulk tornay ka beyaan de ker bilawal ne pakistan se ghaddari zahir ki hai,1
"bilawal kuttey ki tarah bhonk hi sakta hai, jesy uske k abawajdaad bhonktey thy",1
jahannum khali hai aur sb shaitaan pakistan mein hi hein,1
bilawal zardari woh kutta hai jisey apney bhonkney ka matlab bhi nahi pata,1
bilwal urf bilo rani ko apna moun band rakhney ki zarurat hai,1
"zardari ka bacha honay per aap us se aur kiya umeed rakhtay hein, wo pedaishi ghaddar hai",1
sindh na tumhari jaidaad hai aur nah tumharey baap ki,1
beghhairat nasal ki olaad hai ye khusra bilawal,1
"bilawal ka pura khandaan ghaddar tha aur ye us ghaddar khoon ki ghaddar olaad hai, jo mulk torney ki baat kerta hai",1
22 crore awam tujhe nanga ker ke kutton ki tarah ghaseetey gi ager mulk torney ka socha bhi,1
"kuch din bahir reh ker aaya hai, apney maalikon se sazishi agenda le ker aaya hai aur aatey hi mulk torney ki dhamkiyan de raha hai",1
yahan pura paskistan kashmir ke liye lar raha hai aur yeh harami nasal peeth per waar ker k pakistan ko torney ki baat ker raha hai,1
"abi bilawal meray samney hota to uski cheer ker rakh deta, tumharey baap ki jageer hai ke tumhen hissa kernay dein",1
umar akmal ne cricket field mein itney karnaamey anjaam nahi diye jitney zayada tanazeat ka shikar huwey,1
